тип;название;Модель;Топливо;Давление, атм;Паропроизводительность, кг/ч;температура пара;КПД;мощность, кВт;Производство пара, кг/ч;Расход газа;Расход дизеля;Расход мазута;Расход твердого топлиё
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-11000;твердое топливо;0,7-25;150-12000;115-225;92;;11000;;;;;;;;
Генерация пара;Паровой котлёл двухходовой;КПО-ПК-ДХ-12000;твердое топливо;0,7-25;150-12000;115-225;92;;12000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-150;твердое топливо;0,7-25;150-12000;115-225;92;;150;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-200;твердое топливо;0,7-25;150-12000;115-225;92;;200;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-250;твердое топливо;0,7-25;150-12000;115-225;92;;250;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-300;твердое топливо;0,7-25;150-12000;115-225;92;;300;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-400;твердое топливо;0,7-25;150-12000;115-225;92;;400;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-500;твердое топливо;0,7-25;150-12000;115-225;92;;500;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-600;твердое топливо;0,7-25;150-12000;115-225;92;;600;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-700;твердое топливо;0,7-25;150-12000;115-225;92;;700;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-800;твердое топливо;0,7-25;150-12000;115-225;92;;800;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-900;твердое топливо;0,7-25;150-12000;115-225;92;;900;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-1000;твердое топливо;0,7-25;150-12000;115-225;92;;1000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-1200;твердое топливо;0,7-25;150-12000;115-225;92;;1200;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-1600;твердое топливо;0,7-25;150-12000;115-225;92;;1600;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-2000;твердое топливо;0,7-25;150-12000;115-225;92;;2000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-2500;твердое топливо;0,7-25;150-12000;115-225;92;;2500;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-3000;твердое топливо;0,7-25;150-12000;115-225;92;;3000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-3500;твердое топливо;0,7-25;150-12000;115-225;92;;3500;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-4000;твердое топливо;0,7-25;150-12000;115-225;92;;4000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-5000;твердое топливо;0,7-25;150-12000;115-225;92;;5000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-6000;твердое топливо;0,7-25;150-12000;115-225;92;;6000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-7000;твердое топливо;0,7-25;150-12000;115-225;92;;7000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-8000;твердое топливо;0,7-25;150-12000;115-225;92;;8000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-9000;твердое топливо;0,7-25;150-12000;115-225;92;;9000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-10000;твердое топливо;0,7-25;150-12000;115-225;92;;10000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-11000;твердое топливо;0,7-25;150-12000;115-225;92;;11000;;;;;;;;
Генерация пара;Паровой котлёл трёхходовой;КПО-ПК-ТХ-12000;твердое топливо;0,7-25;150-12000;115-225;92;;12000;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-500;твердое топливо;0,7-25;500-3000;115-225;92;;500;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-600;твердое топливо;0,7-25;500-3000;115-225;92;;600;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-700;твердое топливо;0,7-25;500-3000;115-225;92;;700;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-800;твердое топливо;0,7-25;500-3000;115-225;92;;800;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-900;твердое топливо;0,7-25;500-3000;115-225;92;;900;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-1000;твердое топливо;0,7-25;500-3000;115-225;92;;1000;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-1200;твердое топливо;0,7-25;500-3000;115-225;92;;1200;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-1600;твердое топливо;0,7-25;500-3000;115-225;92;;1600;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-2000;твердое топливо;0,7-25;500-3000;115-225;92;;2000;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-2500;твердое топливо;0,7-25;500-3000;115-225;92;;2500;;;;;;;;
Генерация пара;Блочно-модульные котельные установки;ПГ-У-УИ-3000;твердое топливо;0,7-25;500-3000;115-225;92;;3000;;;;;;;;
